bill_id,document_id,document_type,document_size,document_mime,document_desc,url,state_link
1909883,486971,supplement,6656,application/pdf,"Fiscal Note",https://legiscan.com/WY/supplement/HB0138/id/486971,https://www.wyoleg.gov/2025/Fiscal/HB0138.pdf
1909882,486970,supplement,6200,application/pdf,"Fiscal Note",https://legiscan.com/WY/supplement/HB0139/id/486970,https://www.wyoleg.gov/2025/Fiscal/HB0139.pdf
1909880,486968,supplement,4885,application/pdf,"Fiscal Note",https://legiscan.com/WY/supplement/HB0140/id/486968,https://www.wyoleg.gov/2025/Fiscal/HB0140.pdf
1909879,486967,supplement,5532,application/pdf,"Fiscal Note",https://legiscan.com/WY/supplement/HB0141/id/486967,https://www.wyoleg.gov/2025/Fiscal/HB0141.pdf
1909881,486969,supplement,12631,application/pdf,"Fiscal Note",https://legiscan.com/WY/supplement/HB0142/id/486969,https://www.wyoleg.gov/2025/Fiscal/HB0142.pdf
1910669,487013,supplement,5604,application/pdf,"Fiscal Note",https://legiscan.com/WY/supplement/HB0143/id/487013,https://www.wyoleg.gov/2025/Fiscal/HB0143.pdf
1912227,487237,supplement,4884,application/pdf,"Fiscal Note",https://legiscan.com/WY/supplement/HB0144/id/487237,https://www.wyoleg.gov/2025/Fiscal/HB0144.pdf
1911970,487157,supplement,6070,application/pdf,"Fiscal Note",https://legiscan.com/WY/supplement/HB0145/id/487157,https://www.wyoleg.gov/2025/Fiscal/HB0145.pdf
1912097,487196,supplement,5544,application/pdf,"Fiscal Note",https://legiscan.com/WY/supplement/HB0146/id/487196,https://www.wyoleg.gov/2025/Fiscal/HB0146.pdf
1912371,487338,supplement,5860,application/pdf,"Fiscal Note",https://legiscan.com/WY/supplement/HB0147/id/487338,https://www.wyoleg.gov/2025/Fiscal/HB0147.pdf
1912371,537674,supplement,14293,application/pdf,Analysis,https://legiscan.com/WY/supplement/HB0147/id/537674,https://www.wyoleg.gov/2025/Summaries/HB0147.pdf
1912355,487335,supplement,5524,application/pdf,"Fiscal Note",https://legiscan.com/WY/supplement/HB0148/id/487335,https://www.wyoleg.gov/2025/Fiscal/HB0148.pdf
1912360,487336,supplement,5929,application/pdf,"Fiscal Note",https://legiscan.com/WY/supplement/HB0149/id/487336,https://www.wyoleg.gov/2025/Fiscal/HB0149.pdf
