bill_id,document_id,document_type,document_size,document_mime,document_desc,url,state_link
2008778,246484,amendment,1799,text/html,"hb3389 sfat rucker _1 4-2",https://legiscan.com/WV/amendment/HB3389/id/246484,http://www.wvlegislature.gov/legisdocs/chamber/2025/RS/floor_amends/hb3389%20sfat%20rucker%20_1%204-2.htm
2008778,247335,amendment,1799,text/html,"hb3389 sfat rucker _1 4-2 adopted",https://legiscan.com/WV/amendment/HB3389/id/247335,http://www.wvlegislature.gov/legisdocs/chamber/2025/RS/floor_amends/hb3389%20sfat%20rucker%20_1%204-2%20adopted.htm
2008778,245271,amendment,8884,text/html,"hb3389 s gov am _1 4-3",https://legiscan.com/WV/amendment/HB3389/id/245271,http://www.wvlegislature.gov/legisdocs/chamber/2025/RS/com_amends/hb3389%20s%20gov%20am%20_1%204-3.htm
2008778,246222,amendment,8884,text/html,"hb3389 s gov am _1 4-3 adopted",https://legiscan.com/WV/amendment/HB3389/id/246222,http://www.wvlegislature.gov/legisdocs/chamber/2025/RS/com_amends/hb3389%20s%20gov%20am%20_1%204-3%20adopted.htm
2008703,247796,amendment,3074,text/html,"hb3411 sfat rucker _1 4-9",https://legiscan.com/WV/amendment/HB3411/id/247796,http://www.wvlegislature.gov/legisdocs/chamber/2025/RS/floor_amends/hb3411%20sfat%20rucker%20_1%204-9.htm
2008703,247797,amendment,58755,text/html,"hb3411 s gov am _1 4-9",https://legiscan.com/WV/amendment/HB3411/id/247797,http://www.wvlegislature.gov/legisdocs/chamber/2025/RS/com_amends/hb3411%20s%20gov%20am%20_1%204-9.htm
2008703,248660,amendment,58755,text/html,"hb3411 s gov am _1 4-9 adopted",https://legiscan.com/WV/amendment/HB3411/id/248660,http://www.wvlegislature.gov/legisdocs/chamber/2025/RS/com_amends/hb3411%20s%20gov%20am%20_1%204-9%20adopted.htm
2008703,248848,amendment,3074,text/html,"hb3411 sfat rucker _1 4-9 adopted",https://legiscan.com/WV/amendment/HB3411/id/248848,http://www.wvlegislature.gov/legisdocs/chamber/2025/RS/floor_amends/hb3411%20sfat%20rucker%20_1%204-9%20adopted.htm
2008852,247800,amendment,30250,text/html,"hb3412 s gov am _1 4-9",https://legiscan.com/WV/amendment/HB3412/id/247800,http://www.wvlegislature.gov/legisdocs/chamber/2025/RS/com_amends/hb3412%20s%20gov%20am%20_1%204-9.htm
2008852,248273,amendment,2493,text/html,"hb3412 sfat rucker _1 4-9",https://legiscan.com/WV/amendment/HB3412/id/248273,http://www.wvlegislature.gov/legisdocs/chamber/2025/RS/floor_amends/hb3412%20sfat%20rucker%20_1%204-9.htm
2008852,248635,amendment,30282,text/html,"hb3412 s gov am _1 4-9 adopted",https://legiscan.com/WV/amendment/HB3412/id/248635,http://www.wvlegislature.gov/legisdocs/chamber/2025/RS/com_amends/hb3412%20s%20gov%20am%20_1%204-9%20adopted.htm
2008852,249026,amendment,2493,text/html,"hb3412 sfat rucker _1 4-9 adopted",https://legiscan.com/WV/amendment/HB3412/id/249026,http://www.wvlegislature.gov/legisdocs/chamber/2025/RS/floor_amends/hb3412%20sfat%20rucker%20_1%204-9%20adopted.htm
2008773,247128,amendment,1735,text/html,"hb3422 s edu am _1 4-8",https://legiscan.com/WV/amendment/HB3422/id/247128,http://www.wvlegislature.gov/legisdocs/chamber/2025/RS/com_amends/hb3422%20s%20edu%20am%20_1%204-8.htm
2008855,243313,amendment,1659,text/html,"hb3424 hfat akers 3-31",https://legiscan.com/WV/amendment/HB3424/id/243313,http://www.wvlegislature.gov/legisdocs/chamber/2025/RS/floor_amends/hb3424%20hfat%20akers%203-31.htm
2008855,243314,amendment,1659,text/html,"hb3424 hfat akers 3-31 adopted",https://legiscan.com/WV/amendment/HB3424/id/243314,http://www.wvlegislature.gov/legisdocs/chamber/2025/RS/floor_amends/hb3424%20hfat%20akers%203-31%20adopted.htm
2008779,244236,amendment,1831,text/html,"hb3425 hfat akers 4-1",https://legiscan.com/WV/amendment/HB3425/id/244236,http://www.wvlegislature.gov/legisdocs/chamber/2025/RS/floor_amends/hb3425%20hfat%20akers%204-1.htm
2008730,246400,amendment,1992,text/html,"hb3429 s eim amt _1 4-7",https://legiscan.com/WV/amendment/HB3429/id/246400,http://www.wvlegislature.gov/legisdocs/chamber/2025/RS/com_amends/hb3429%20s%20eim%20amt%20_1%204-7.htm
2008730,246401,amendment,6328,text/html,"hb3429 s eim am _1 4-7",https://legiscan.com/WV/amendment/HB3429/id/246401,http://www.wvlegislature.gov/legisdocs/chamber/2025/RS/com_amends/hb3429%20s%20eim%20am%20_1%204-7.htm
2008694,241821,amendment,771,text/html,"hb3434 hfa pushkin 3-26",https://legiscan.com/WV/amendment/HB3434/id/241821,http://www.wvlegislature.gov/legisdocs/chamber/2025/RS/floor_amends/hb3434%20hfa%20pushkin%203-26.htm
2008694,241822,amendment,771,text/html,"hb3434 hfa pushkin 3-26 rejected",https://legiscan.com/WV/amendment/HB3434/id/241822,http://www.wvlegislature.gov/legisdocs/chamber/2025/RS/floor_amends/hb3434%20hfa%20pushkin%203-26%20rejected.htm
2008753,247481,amendment,2692,text/html,"hb3444 sfa takubo _1 4-9",https://legiscan.com/WV/amendment/HB3444/id/247481,http://www.wvlegislature.gov/legisdocs/chamber/2025/RS/floor_amends/hb3444%20sfa%20takubo%20_1%204-9.htm
2008753,248034,amendment,2620,text/html,"hb3444 sfa takubo _1 4-9 rejected",https://legiscan.com/WV/amendment/HB3444/id/248034,http://www.wvlegislature.gov/legisdocs/chamber/2025/RS/floor_amends/hb3444%20sfa%20takubo%20_1%204-9%20rejected.htm
2009298,242635,amendment,1683,text/html,"hb3446 hfa statler 3-27 _1",https://legiscan.com/WV/amendment/HB3446/id/242635,http://www.wvlegislature.gov/legisdocs/chamber/2025/RS/floor_amends/hb3446%20hfa%20statler%203-27%20_1.htm
2009298,242773,amendment,20335,text/html,"hb3446 hfa statler 3-28 _2",https://legiscan.com/WV/amendment/HB3446/id/242773,http://www.wvlegislature.gov/legisdocs/chamber/2025/RS/floor_amends/hb3446%20hfa%20statler%203-28%20_2.htm
2009298,243255,amendment,19718,text/html,"hb3446 hfa statler 3-28 _3",https://legiscan.com/WV/amendment/HB3446/id/243255,http://www.wvlegislature.gov/legisdocs/chamber/2025/RS/floor_amends/hb3446%20hfa%20statler%203-28%20_3.htm
2009298,244708,amendment,19718,text/html,"hb3446 hfa statler 3-28 _3 adopted",https://legiscan.com/WV/amendment/HB3446/id/244708,http://www.wvlegislature.gov/legisdocs/chamber/2025/RS/floor_amends/hb3446%20hfa%20statler%203-28%20_3%20adopted.htm
2009298,244336,amendment,2028,text/html,"hb3446 hfat statler 4-2",https://legiscan.com/WV/amendment/HB3446/id/244336,http://www.wvlegislature.gov/legisdocs/chamber/2025/RS/floor_amends/hb3446%20hfat%20statler%204-2.htm
2009298,244707,amendment,2028,text/html,"hb3446 hfat statler 4-2 adopted",https://legiscan.com/WV/amendment/HB3446/id/244707,http://www.wvlegislature.gov/legisdocs/chamber/2025/RS/floor_amends/hb3446%20hfat%20statler%204-2%20adopted.htm
2008716,242258,amendment,2424,text/html,"hb3456 hfat akers 3-26",https://legiscan.com/WV/amendment/HB3456/id/242258,http://www.wvlegislature.gov/legisdocs/chamber/2025/RS/floor_amends/hb3456%20hfat%20akers%203-26.htm
2008716,242520,amendment,2424,text/html,"hb3456 hfat akers 3-26 adopted",https://legiscan.com/WV/amendment/HB3456/id/242520,http://www.wvlegislature.gov/legisdocs/chamber/2025/RS/floor_amends/hb3456%20hfat%20akers%203-26%20adopted.htm
2009789,241972,amendment,2757,text/html,"hb3492 hfa anders 3-26 _1",https://legiscan.com/WV/amendment/HB3492/id/241972,http://www.wvlegislature.gov/legisdocs/chamber/2025/RS/floor_amends/hb3492%20hfa%20anders%203-26%20_1.htm
2009789,247807,amendment,8730,text/html,"hb3492 s ecd am _1 4-3",https://legiscan.com/WV/amendment/HB3492/id/247807,http://www.wvlegislature.gov/legisdocs/chamber/2025/RS/com_amends/hb3492%20s%20ecd%20am%20_1%204-3.htm
2009789,247808,amendment,2073,text/html,"hb3492 s ecd amt _1 4-3",https://legiscan.com/WV/amendment/HB3492/id/247808,http://www.wvlegislature.gov/legisdocs/chamber/2025/RS/com_amends/hb3492%20s%20ecd%20amt%20_1%204-3.htm
