bill_id,document_id,document_type,document_size,document_mime,document_desc,url,state_link
1903003,3039691,text,182005,application/pdf,Introduced,https://legiscan.com/ME/text/LD39/id/3039691,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0003&item=1&snum=132
1903003,3246037,text,147805,application/pdf,Chaptered,https://legiscan.com/ME/text/LD39/id/3246037,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0003&item=3&snum=132
1902946,3039637,text,162162,application/pdf,Introduced,https://legiscan.com/ME/text/LD40/id/3039637,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0004&item=1&snum=132
1902946,3216091,text,71725,application/pdf,Chaptered,https://legiscan.com/ME/text/LD40/id/3216091,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0004&item=3&snum=132
1903317,3039984,text,202669,application/pdf,Introduced,https://legiscan.com/ME/text/LD41/id/3039984,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0005&item=1&snum=132
1903317,3257864,text,167859,application/pdf,Chaptered,https://legiscan.com/ME/text/LD41/id/3257864,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0005&item=3&snum=132
1903084,3039766,text,163045,application/pdf,Introduced,https://legiscan.com/ME/text/LD42/id/3039766,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0006&item=1&snum=132
1903084,3256983,text,141056,application/pdf,Chaptered,https://legiscan.com/ME/text/LD42/id/3256983,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0006&item=3&snum=132
1903178,3039855,text,159947,application/pdf,Introduced,https://legiscan.com/ME/text/LD43/id/3039855,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0007&item=1&snum=132
1903127,3039807,text,178089,application/pdf,Introduced,https://legiscan.com/ME/text/LD44/id/3039807,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0008&item=1&snum=132
1903127,3254191,text,151395,application/pdf,Chaptered,https://legiscan.com/ME/text/LD44/id/3254191,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0008&item=3&snum=132
