bill_id,roll_call_id,date,chamber,description,yea,nay,nv,absent,total
2043056,1601296,2025-09-08,House,"House: HBs FOR PERFECTION *HB 1",89,63,0,7,159
2043056,1601681,2025-09-09,House,"House: HBs FOR THIRD READING HB 1",90,65,0,4,159
2043056,1602026,2025-09-12,Senate,"Senate: Third Reading",21,11,0,2,34
2043083,1601214,2025-09-08,House,"House: HJRs FOR PERFECTION *HCS HJR 3, A.A.",100,49,0,10,159
2043083,1601215,2025-09-08,House,"House: HJRs FOR PERFECTION *HCS HJR 3, A.A.",96,55,0,8,159
2043083,1601419,2025-09-09,House,"House: HJRs FOR THIRD READING HCS HJR 3",104,51,0,4,159
2043083,1601420,2025-09-09,House,"House: HJRs FOR THIRD READING HCS HJR 3",98,58,0,3,159
2043083,1602025,2025-09-12,Senate,"Senate: Third Reading",21,11,0,2,34
