bill_id,session_id,bill_number,status,status_desc,status_date,title,description,committee_id,committee,last_action_date,last_action,url,state_link
2020366,2180,HB1,4,Passed,2025-06-20,"Provides for the ordinary operating expenses of state government for Fiscal Year 2025-2026","Provides for the ordinary operating expenses of state government for Fiscal Year 2025-2026",0,,2025-06-20,"Signed by the Governor. Becomes Act No. 1.",https://legiscan.com/LA/bill/HB1/2025,https://www.legis.la.gov/legis/BillInfo.aspx?s=25rs&b=HB1&sbi=y
2025597,2180,HB2,4,Passed,2025-06-20,"Provides for the comprehensive Capital Outlay budget","Provides for the comprehensive Capital Outlay budget",0,,2025-06-20,"Effective date: 06/20/2025.",https://legiscan.com/LA/bill/HB2/2025,https://www.legis.la.gov/legis/BillInfo.aspx?s=25rs&b=HB2&sbi=y
2025535,2180,HB3,4,Passed,2025-06-11,"Provides for the Omnibus Bond Act","Provides for the Omnibus Bond Act",0,,2025-06-11,"Effective date: 06/11/2025.",https://legiscan.com/LA/bill/HB3/2025,https://www.legis.la.gov/legis/BillInfo.aspx?s=25rs&b=HB3&sbi=y
1974632,2180,HB4,1,Introduced,2025-02-17,"Authorizes a parish governing authority to determine whether Class VI carbon dioxide injection wells may be permitted within its parish","Authorizes a parish governing authority to determine whether Class VI carbon dioxide injection wells may be permitted within its parish",1170,"House Natural Resources and Environment",2025-04-14,"Read by title, under the rules, referred to the Committee on Natural Resources and Environment.",https://legiscan.com/LA/bill/HB4/2025,https://www.legis.la.gov/legis/BillInfo.aspx?s=25rs&b=HB4&sbi=y
1974630,2180,HB5,4,Passed,2025-06-20,"Provides relative to penalties for certain sex offenses (EN SEE FISC NOTE GF EX)","Provides relative to penalties for certain sex offenses (EN SEE FISC NOTE GF EX)",0,,2025-06-20,"Signed by the Governor. Becomes Act No. 230.",https://legiscan.com/LA/bill/HB5/2025,https://www.legis.la.gov/legis/BillInfo.aspx?s=25rs&b=HB5&sbi=y
1974628,2180,HB6,4,Passed,2025-06-11,"Creates the crime of misappropriation of funds in connection with the payment of utility services (EN SEE FISC NOTE GF EX)","Creates the crime of misappropriation of funds in connection with the payment of utility services (EN SEE FISC NOTE GF EX)",0,,2025-06-11,"Effective date: 08/01/2025.",https://legiscan.com/LA/bill/HB6/2025,https://www.legis.la.gov/legis/BillInfo.aspx?s=25rs&b=HB6&sbi=y
1974633,2180,HB7,1,Introduced,2025-02-18,"Provides relative to the funding deposit account for the Firefighters' Retirement system","Provides relative to the funding deposit account for the Firefighters' Retirement system",0,,2025-03-11,"Withdrawn prior to introduction.",https://legiscan.com/LA/bill/HB7/2025,https://www.legis.la.gov/legis/BillInfo.aspx?s=25rs&b=HB7&sbi=y
1975244,2180,HB8,4,Passed,2025-06-11,"Provides relative to membership in the Municipal Employees' Retirement System (EN SEE ACTUARIAL NOTE FC)","Provides relative to membership in the Municipal Employees' Retirement System (EN SEE ACTUARIAL NOTE FC)",0,,2025-06-11,"Effective date: 06/11/2025.",https://legiscan.com/LA/bill/HB8/2025,https://www.legis.la.gov/legis/BillInfo.aspx?s=25rs&b=HB8&sbi=y
1975449,2180,HB9,1,Introduced,2025-02-19,"Provides relative to retirement eligibility in the Louisiana State Employees' Retirement System (OR +$154,400,000 APV)","Provides relative to retirement eligibility in the Louisiana State Employees' Retirement System (OR +$154,400,000 APV)",1172,"House Retirement",2025-04-14,"Read by title, under the rules, referred to the Committee on Retirement.",https://legiscan.com/LA/bill/HB9/2025,https://www.legis.la.gov/legis/BillInfo.aspx?s=25rs&b=HB9&sbi=y
1975380,2180,HB10,4,Passed,2025-05-28,"Provides for the reemployment of retirees under certain circumstances in the Louisiana State Employees' Retirement System (EN SEE ACTUARIAL NOTE APV)","Provides for the reemployment of retirees under certain circumstances in the Louisiana State Employees' Retirement System (EN SEE ACTUARIAL NOTE APV)",0,,2025-05-28,"Effective date: 08/01/2025.",https://legiscan.com/LA/bill/HB10/2025,https://www.legis.la.gov/legis/BillInfo.aspx?s=25rs&b=HB10&sbi=y
1977453,2180,HB11,1,Introduced,2025-02-20,"Provides relative to sentencing for certain offenses (OR SEE FISC NOTE GF EX)","Provides relative to sentencing for certain offenses (OR SEE FISC NOTE GF EX)",1155,"House Administration of Criminal Justice",2025-04-14,"Read by title, under the rules, referred to the Committee on Administration of Criminal Justice.",https://legiscan.com/LA/bill/HB11/2025,https://www.legis.la.gov/legis/BillInfo.aspx?s=25rs&b=HB11&sbi=y
1979227,2180,HB12,4,Passed,2025-06-11,"Provides relative to the sale of consumable hemp products (EN SEE FISC NOTE GF EX)","Provides relative to the sale of consumable hemp products (EN SEE FISC NOTE GF EX)",0,,2025-06-11,"Effective date: 08/01/2025.",https://legiscan.com/LA/bill/HB12/2025,https://www.legis.la.gov/legis/BillInfo.aspx?s=25rs&b=HB12&sbi=y
1981716,2180,HB13,1,Introduced,2025-02-24,"Authorizes the Caddo Parish School Board to levy an additional sales and use tax","Authorizes the Caddo Parish School Board to levy an additional sales and use tax",0,,2025-04-03,"Withdrawn prior to introduction.",https://legiscan.com/LA/bill/HB13/2025,https://www.legis.la.gov/legis/BillInfo.aspx?s=25rs&b=HB13&sbi=y
1981835,2180,HB14,4,Passed,2025-06-20,"Provides relative to homicide when the victim is a person with infirmities (EN SEE FISC NOTE GF EX)","Provides relative to homicide when the victim is a person with infirmities (EN SEE FISC NOTE GF EX)",0,,2025-06-20,"Effective date: 08/01/2025.",https://legiscan.com/LA/bill/HB14/2025,https://www.legis.la.gov/legis/BillInfo.aspx?s=25rs&b=HB14&sbi=y
1982416,2180,HB15,4,Passed,2025-06-08,"Adds certain substances to the Uniform Controlled Dangerous Substances Law","Adds certain substances to the Uniform Controlled Dangerous Substances Law",0,,2025-06-08,"Effective date: 08/01/2025.",https://legiscan.com/LA/bill/HB15/2025,https://www.legis.la.gov/legis/BillInfo.aspx?s=25rs&b=HB15&sbi=y
1982253,2180,HB16,4,Passed,2025-06-11,"Provides relative to the limitation of civil liability for nonprofits that donate medical supplies","Provides relative to the limitation of civil liability for nonprofits that donate medical supplies",0,,2025-06-11,"Effective date: 08/01/2025.",https://legiscan.com/LA/bill/HB16/2025,https://www.legis.la.gov/legis/BillInfo.aspx?s=25rs&b=HB16&sbi=y
1982497,2180,HB17,4,Passed,2025-06-04,"Provides relative to the deferred retirement option plan of the Municipal Police Employees' Retirement System (EN SEE ACTUARAL NOTE APV)","Provides relative to the deferred retirement option plan of the Municipal Police Employees' Retirement System (EN SEE ACTUARAL NOTE APV)",0,,2025-06-04,"Effective date: 06/04/2025.",https://legiscan.com/LA/bill/HB17/2025,https://www.legis.la.gov/legis/BillInfo.aspx?s=25rs&b=HB17&sbi=y
1983094,2180,HB18,4,Passed,2025-06-08,"Provides relative to the funding of supplemental benefits for members of the Firefighters' Retirement System (EN +$5,714,000 FC SG EX)","Provides relative to the funding of supplemental benefits for members of the Firefighters' Retirement System (EN +$5,714,000 FC SG EX)",0,,2025-06-08,"Effective date: 06/08/2025.",https://legiscan.com/LA/bill/HB18/2025,https://www.legis.la.gov/legis/BillInfo.aspx?s=25rs&b=HB18&sbi=y
1983214,2180,HB19,4,Passed,2025-06-20,"Provides relative to the administration and participation in the Deferred Retirement Option Plan for the Firefighters' Retirement System (EN SEE ACTUARIAL NOTE APV)","Provides relative to the administration and participation in the Deferred Retirement Option Plan for the Firefighters' Retirement System (EN SEE ACTUARIAL NOTE APV)",0,,2025-06-20,"Effective date: 08/01/2025.",https://legiscan.com/LA/bill/HB19/2025,https://www.legis.la.gov/legis/BillInfo.aspx?s=25rs&b=HB19&sbi=y
1982860,2180,HB20,1,Introduced,2025-02-25,"Provides relative to the reemployment of retired teachers in the Teachers' Retirement System of Louisiana (OR INCREASE APV)","Provides relative to the reemployment of retired teachers in the Teachers' Retirement System of Louisiana (OR INCREASE APV)",1172,"House Retirement",2025-04-14,"Read by title, under the rules, referred to the Committee on Retirement.",https://legiscan.com/LA/bill/HB20/2025,https://www.legis.la.gov/legis/BillInfo.aspx?s=25rs&b=HB20&sbi=y
1984291,2180,HB21,1,Introduced,2025-02-26,"Provides for the broadcast and recordation of meetings of the Board of Ethics","Provides for the broadcast and recordation of meetings of the Board of Ethics",0,,2025-03-26,"Withdrawn prior to introduction.",https://legiscan.com/LA/bill/HB21/2025,https://www.legis.la.gov/legis/BillInfo.aspx?s=25rs&b=HB21&sbi=y
1984845,2180,HB22,1,Introduced,2025-02-26,"Provides for a local option gaming election on the operation of video draw poker devices in Concordia Parish (OR INCREASE LF EX See Note)","Provides for a local option gaming election on the operation of video draw poker devices in Concordia Parish (OR INCREASE LF EX See Note)",1155,"House Administration of Criminal Justice",2025-04-14,"Read by title, under the rules, referred to the Committee on Administration of Criminal Justice.",https://legiscan.com/LA/bill/HB22/2025,https://www.legis.la.gov/legis/BillInfo.aspx?s=25rs&b=HB22&sbi=y
1985065,2180,HB23,4,Passed,2025-06-04,"Provides relative to post-sentence statements and documents (EN NO IMPACT See Note)","Provides relative to post-sentence statements and documents (EN NO IMPACT See Note)",0,,2025-06-04,"Effective date: 08/01/2025.",https://legiscan.com/LA/bill/HB23/2025,https://www.legis.la.gov/legis/BillInfo.aspx?s=25rs&b=HB23&sbi=y
1987368,2180,HB24,4,Passed,2025-06-04,"Provides relative to the optional retirement plan in the Teachers' Retirement System of Louisiana (EN SEE ACTUARIAL NOTE APV)","Provides relative to the optional retirement plan in the Teachers' Retirement System of Louisiana (EN SEE ACTUARIAL NOTE APV)",0,,2025-06-04,"Effective date: 07/01/2025.",https://legiscan.com/LA/bill/HB24/2025,https://www.legis.la.gov/legis/BillInfo.aspx?s=25rs&b=HB24&sbi=y
1987254,2180,HB25,1,Introduced,2025-02-27,"Provides exclusive original juvenile jurisdiction for Livingston Parish juvenile court","Provides exclusive original juvenile jurisdiction for Livingston Parish juvenile court",0,,2025-03-26,"Withdrawn prior to introduction.",https://legiscan.com/LA/bill/HB25/2025,https://www.legis.la.gov/legis/BillInfo.aspx?s=25rs&b=HB25&sbi=y
1987489,2180,HB26,4,Passed,2025-06-16,"Provides relative to legal holidays in recognition of the Washington Parish Free Fair","Provides relative to legal holidays in recognition of the Washington Parish Free Fair",0,,2025-06-16,"Effective date: 08/01/2025.",https://legiscan.com/LA/bill/HB26/2025,https://www.legis.la.gov/legis/BillInfo.aspx?s=25rs&b=HB26&sbi=y
1988381,2180,HB27,1,Introduced,2025-02-28,"Provides relative to the release of inmates during a declared disaster","Provides relative to the release of inmates during a declared disaster",1194,"House Judiciary",2025-04-14,"Read by title, under the rules, referred to the Committee on Judiciary.",https://legiscan.com/LA/bill/HB27/2025,https://www.legis.la.gov/legis/BillInfo.aspx?s=25rs&b=HB27&sbi=y
1988747,2180,HB28,4,Passed,2025-06-11,"Provides relative to the Firefighters' Retirement System (EN NO IMPACT APV)","Provides relative to the Firefighters' Retirement System (EN NO IMPACT APV)",0,,2025-06-11,"Effective date: 08/01/2025.",https://legiscan.com/LA/bill/HB28/2025,https://www.legis.la.gov/legis/BillInfo.aspx?s=25rs&b=HB28&sbi=y
1988878,2180,HB29,1,Introduced,2025-02-28,"Provides relative to the minimum pension for the New Orleans Firefighters' Pension and Relief Fund (OR NO IMPACT APV)","Provides relative to the minimum pension for the New Orleans Firefighters' Pension and Relief Fund (OR NO IMPACT APV)",1172,"House Retirement",2025-04-14,"Read by title, under the rules, referred to the Committee on Retirement.",https://legiscan.com/LA/bill/HB29/2025,https://www.legis.la.gov/legis/BillInfo.aspx?s=25rs&b=HB29&sbi=y
1988812,2180,HB30,1,Introduced,2025-02-28,"Provides relative to membership in the Municipal Police Employees' Retirement System","Provides relative to membership in the Municipal Police Employees' Retirement System",0,,2025-03-18,"Withdrawn prior to introduction.",https://legiscan.com/LA/bill/HB30/2025,https://www.legis.la.gov/legis/BillInfo.aspx?s=25rs&b=HB30&sbi=y
1989006,2180,HB31,1,Introduced,2025-02-28,"Provides relative to retirement for all hires in the Firefighters' Pension and Relief Fund in the city of New Orleans (OR NO IMPACT APV)","Provides relative to retirement for all hires in the Firefighters' Pension and Relief Fund in the city of New Orleans (OR NO IMPACT APV)",1172,"House Retirement",2025-04-14,"Read by title, under the rules, referred to the Committee on Retirement.",https://legiscan.com/LA/bill/HB31/2025,https://www.legis.la.gov/legis/BillInfo.aspx?s=25rs&b=HB31&sbi=y
1989059,2180,HB32,4,Passed,2025-07-01,"Provides relative to maximum penalties for violations of ordinances in St. Bernard Parish","Provides relative to maximum penalties for violations of ordinances in St. Bernard Parish",0,,2025-07-01,"Effective date: 08/01/2025.",https://legiscan.com/LA/bill/HB32/2025,https://www.legis.la.gov/legis/BillInfo.aspx?s=25rs&b=HB32&sbi=y
1989972,2180,HB33,4,Passed,2025-06-08,"Provides relative to the municipal civil service system for the city of Alexandria","Provides relative to the municipal civil service system for the city of Alexandria",0,,2025-06-08,"Effective date: 08/01/2025.",https://legiscan.com/LA/bill/HB33/2025,https://www.legis.la.gov/legis/BillInfo.aspx?s=25rs&b=HB33&sbi=y
1993423,2180,HB34,2,Engrossed,2025-04-28,"Provides for transparency in medical expenses","Provides for transparency in medical expenses",1184,"Senate Judiciary A",2025-04-29,"Read second time by title and referred to the Committee on Judiciary A.",https://legiscan.com/LA/bill/HB34/2025,https://www.legis.la.gov/legis/BillInfo.aspx?s=25rs&b=HB34&sbi=y
1993169,2180,HB35,4,Passed,2025-06-08,"Provides for a minimum mandatory sentence for certain hit and run driving offenses (EN SEE FISC NOTE GF EX)","Provides for a minimum mandatory sentence for certain hit and run driving offenses (EN SEE FISC NOTE GF EX)",0,,2025-06-08,"Effective date: 08/01/2025.",https://legiscan.com/LA/bill/HB35/2025,https://www.legis.la.gov/legis/BillInfo.aspx?s=25rs&b=HB35&sbi=y
1993242,2180,HB36,4,Passed,2025-06-20,"Provides relative to consumable hemp","Provides relative to consumable hemp",0,,2025-06-20,"Effective date: 08/01/2025.",https://legiscan.com/LA/bill/HB36/2025,https://www.legis.la.gov/legis/BillInfo.aspx?s=25rs&b=HB36&sbi=y
1993205,2180,HB37,4,Passed,2025-06-11,"Establishes a duty of care for online platforms who contract with minors","Establishes a duty of care for online platforms who contract with minors",0,,2025-06-11,"Effective date: 06/01/2026.",https://legiscan.com/LA/bill/HB37/2025,https://www.legis.la.gov/legis/BillInfo.aspx?s=25rs&b=HB37&sbi=y
1993133,2180,HB38,4,Passed,2025-06-08,"Provides relative to records of prosecutive, investigative, and law enforcement agencies and communications districts","Provides relative to records of prosecutive, investigative, and law enforcement agencies and communications districts",0,,2025-06-08,"Effective date: 08/01/2025.",https://legiscan.com/LA/bill/HB38/2025,https://www.legis.la.gov/legis/BillInfo.aspx?s=25rs&b=HB38&sbi=y
1993459,2180,HB39,1,Introduced,2025-03-06,"Provides relative to the Houma-Terrebonne Housing Authority","Provides relative to the Houma-Terrebonne Housing Authority",1168,"House Municipal",2025-04-14,"Read by title, under the rules, referred to the Committee on Municipal, Parochial and Cultural Affairs.",https://legiscan.com/LA/bill/HB39/2025,https://www.legis.la.gov/legis/BillInfo.aspx?s=25rs&b=HB39&sbi=y
1993387,2180,HB40,4,Passed,2025-06-08,"Provides relative to the office of parish secretary-treasurer in Acadia Parish","Provides relative to the office of parish secretary-treasurer in Acadia Parish",0,,2025-06-08,"Effective date: 08/01/2025.",https://legiscan.com/LA/bill/HB40/2025,https://www.legis.la.gov/legis/BillInfo.aspx?s=25rs&b=HB40&sbi=y
1993278,2180,HB41,1,Introduced,2025-03-06,"Appropriates funds for payment of the consent judgment against the state in the suit entitled Brunet et al. v. State of Louisiana et al.","Appropriates funds for payment of the consent judgment against the state in the suit entitled Brunet et al. v. State of Louisiana et al.",1157,"House Appropriations",2025-04-14,"Read by title, under the rules, referred to the Committee on Appropriations.",https://legiscan.com/LA/bill/HB41/2025,https://www.legis.la.gov/legis/BillInfo.aspx?s=25rs&b=HB41&sbi=y
1993832,2180,HB42,1,Introduced,2025-03-06,"Appropriates funds for payment of the consent judgment against the state in the suit entitled Landon Howard Powell, et al v. State of Louisiana, et al","Appropriates funds for payment of the consent judgment against the state in the suit entitled Landon Howard Powell, et al v. State of Louisiana, et al",1157,"House Appropriations",2025-04-14,"Read by title, under the rules, referred to the Committee on Appropriations.",https://legiscan.com/LA/bill/HB42/2025,https://www.legis.la.gov/legis/BillInfo.aspx?s=25rs&b=HB42&sbi=y
1993694,2180,HB43,1,Introduced,2025-03-06,"Appropriates funds for payment of certain consent judgments against the state in the suit entitled William Mangum, individually and as surviving father of Hayden Lane Mangum v. La. Department of Wildlife and Fisheries et al. consolidated with Jacke Shaw Mangum v. State of La. et al.","Appropriates funds for payment of certain consent judgments against the state in the suit entitled William Mangum, individually and as surviving father of Hayden Lane Mangum v. La. Department of Wildlife and Fisheries et al. consolidated with Jacke Shaw Mangum v. State of La. et al.",1157,"House Appropriations",2025-04-14,"Read by title, under the rules, referred to the Committee on Appropriations.",https://legiscan.com/LA/bill/HB43/2025,https://www.legis.la.gov/legis/BillInfo.aspx?s=25rs&b=HB43&sbi=y
1993966,2180,HB44,1,Introduced,2025-03-06,"Appropriates funds for payment of a consent judgment against the state in the suit entitled State of La., through the Dept. of Transportation and Development v. Martin T. Frey et al.","Appropriates funds for payment of a consent judgment against the state in the suit entitled State of La., through the Dept. of Transportation and Development v. Martin T. Frey et al.",1157,"House Appropriations",2025-04-14,"Read by title, under the rules, referred to the Committee on Appropriations.",https://legiscan.com/LA/bill/HB44/2025,https://www.legis.la.gov/legis/BillInfo.aspx?s=25rs&b=HB44&sbi=y
1993900,2180,HB45,1,Introduced,2025-03-06,"Appropriates funds for payment of a consent judgment against the state in the suit entitled State Farm Mutual Automobile Ins. Co. v. Oliver et al.","Appropriates funds for payment of a consent judgment against the state in the suit entitled State Farm Mutual Automobile Ins. Co. v. Oliver et al.",1157,"House Appropriations",2025-04-14,"Read by title, under the rules, referred to the Committee on Appropriations.",https://legiscan.com/LA/bill/HB45/2025,https://www.legis.la.gov/legis/BillInfo.aspx?s=25rs&b=HB45&sbi=y
1993627,2180,HB46,1,Introduced,2025-03-06,"Appropriates funds for payment of the consent judgment against the state in the suit entitled Singleton v. State Farm Fire & Casualty Ins. Co. et al.","Appropriates funds for payment of the consent judgment against the state in the suit entitled Singleton v. State Farm Fire & Casualty Ins. Co. et al.",1157,"House Appropriations",2025-04-14,"Read by title, under the rules, referred to the Committee on Appropriations.",https://legiscan.com/LA/bill/HB46/2025,https://www.legis.la.gov/legis/BillInfo.aspx?s=25rs&b=HB46&sbi=y
1994625,2180,HB47,4,Passed,2025-06-08,"Provides relative to the classified police service in the city of Alexandria","Provides relative to the classified police service in the city of Alexandria",0,,2025-06-08,"Effective date: 08/01/2025.",https://legiscan.com/LA/bill/HB47/2025,https://www.legis.la.gov/legis/BillInfo.aspx?s=25rs&b=HB47&sbi=y
1994487,2180,HB48,2,Engrossed,2025-05-06,"Authorizes the city of Slidell to levy a hotel occupancy tax","Authorizes the city of Slidell to levy a hotel occupancy tax",1188,"Senate Local & Municipal Affairs",2025-05-07,"Read second time by title and referred to the Committee on Local and Municipal Affairs.",https://legiscan.com/LA/bill/HB48/2025,https://www.legis.la.gov/legis/BillInfo.aspx?s=25rs&b=HB48&sbi=y
1996014,2180,HB49,4,Passed,2025-06-08,"Provides relative to the confidentiality of records from certain hearings of the Board of Pardons and committee on parole (EN SEE FISC NOTE LF EX)","Provides relative to the confidentiality of records from certain hearings of the Board of Pardons and committee on parole (EN SEE FISC NOTE LF EX)",0,,2025-06-08,"Effective date: 08/01/2025.",https://legiscan.com/LA/bill/HB49/2025,https://www.legis.la.gov/legis/BillInfo.aspx?s=25rs&b=HB49&sbi=y
1996175,2180,HB50,4,Passed,2025-06-16,"Provides relative to the Lake Vista Crime Prevention District in Orleans Parish","Provides relative to the Lake Vista Crime Prevention District in Orleans Parish",0,,2025-06-16,"Effective date: 06/24/2025.",https://legiscan.com/LA/bill/HB50/2025,https://www.legis.la.gov/legis/BillInfo.aspx?s=25rs&b=HB50&sbi=y
1996659,2180,HB51,4,Passed,2025-06-08,"Provides relative to the assets of certain charter schools (EN SEE FISC NOTE LF EX)","Provides relative to the assets of certain charter schools (EN SEE FISC NOTE LF EX)",0,,2025-06-08,"Effective date: 08/01/2025.",https://legiscan.com/LA/bill/HB51/2025,https://www.legis.la.gov/legis/BillInfo.aspx?s=25rs&b=HB51&sbi=y
1999581,2180,HB52,4,Passed,2025-06-04,"Provides relative to required instruction in financial literacy for high school students (EN NO IMPACT See Note)","Provides relative to required instruction in financial literacy for high school students (EN NO IMPACT See Note)",0,,2025-06-04,"Effective date: 08/01/2025.",https://legiscan.com/LA/bill/HB52/2025,https://www.legis.la.gov/legis/BillInfo.aspx?s=25rs&b=HB52&sbi=y
1999991,2180,HB53,4,Passed,2025-07-01,"Provides relative to the Upper Audubon Security District in Orleans Parish","Provides relative to the Upper Audubon Security District in Orleans Parish",0,,2025-07-01,"Effective date: See Act.",https://legiscan.com/LA/bill/HB53/2025,https://www.legis.la.gov/legis/BillInfo.aspx?s=25rs&b=HB53&sbi=y
1999939,2180,HB54,4,Passed,2025-06-08,"Provides for the designation of a postsecondary education institution as a ""Purple Star Campus"" (EN NO IMPACT See Note)","Provides for the designation of a postsecondary education institution as a ""Purple Star Campus"" (EN NO IMPACT See Note)",0,,2025-06-08,"Effective date: 08/01/2025.",https://legiscan.com/LA/bill/HB54/2025,https://www.legis.la.gov/legis/BillInfo.aspx?s=25rs&b=HB54&sbi=y
1999883,2180,HB55,4,Passed,2025-06-04,"Creates the Cross Gates Subdivision Crime Prevention and Neighborhood Improvement District in East Baton Rouge Parish","Creates the Cross Gates Subdivision Crime Prevention and Neighborhood Improvement District in East Baton Rouge Parish",0,,2025-06-04,"Effective date: 06/04/2025.",https://legiscan.com/LA/bill/HB55/2025,https://www.legis.la.gov/legis/BillInfo.aspx?s=25rs&b=HB55&sbi=y
2001502,2180,HB56,4,Passed,2025-06-10,"Provides relative to the freedom to display the flag of the United States","Provides relative to the freedom to display the flag of the United States",0,,2025-06-10,"Effective date: 08/01/2025.",https://legiscan.com/LA/bill/HB56/2025,https://www.legis.la.gov/legis/BillInfo.aspx?s=25rs&b=HB56&sbi=y
2005030,2180,HB57,4,Passed,2025-06-08,"Authorizes the Jefferson Davis Parish School Board to levy an additional sales and use tax","Authorizes the Jefferson Davis Parish School Board to levy an additional sales and use tax",0,,2025-06-08,"Effective date: 06/08/2025.",https://legiscan.com/LA/bill/HB57/2025,https://www.legis.la.gov/legis/BillInfo.aspx?s=25rs&b=HB57&sbi=y
2005748,2180,HB58,1,Introduced,2025-03-13,"Appropriates funds for payment of a consent judgment against the state in the suit entitled Direct General Ins. Co., of La. v Tonia Boggs et al. consolidated with William Tyler Walker et al. v. FCCI Ins. Co. et al.","Appropriates funds for payment of a consent judgment against the state in the suit entitled Direct General Ins. Co., of La. v Tonia Boggs et al. consolidated with William Tyler Walker et al. v. FCCI Ins. Co. et al.",1157,"House Appropriations",2025-04-14,"Read by title, under the rules, referred to the Committee on Appropriations.",https://legiscan.com/LA/bill/HB58/2025,https://www.legis.la.gov/legis/BillInfo.aspx?s=25rs&b=HB58&sbi=y
2005599,2180,HB59,1,Introduced,2025-03-13,"Appropriates funds for payment of a consent judgment against the state in the suit entitled Randall Clint Lewis v. State of La. et al.","Appropriates funds for payment of a consent judgment against the state in the suit entitled Randall Clint Lewis v. State of La. et al.",1157,"House Appropriations",2025-04-14,"Read by title, under the rules, referred to the Committee on Appropriations.",https://legiscan.com/LA/bill/HB59/2025,https://www.legis.la.gov/legis/BillInfo.aspx?s=25rs&b=HB59&sbi=y
2006135,2180,HB60,4,Passed,2025-06-08,"Provides relative to healthcare facilities operated by the Department of Veterans Affairs for war veterans (EN INCREASE SG RV See Note)","Provides relative to healthcare facilities operated by the Department of Veterans Affairs for war veterans (EN INCREASE SG RV See Note)",0,,2025-06-08,"Effective date: 08/01/2025.",https://legiscan.com/LA/bill/HB60/2025,https://www.legis.la.gov/legis/BillInfo.aspx?s=25rs&b=HB60&sbi=y
2006855,2180,HB61,1,Introduced,2025-03-13,"Authorizes the Webster Parish School Board to levy an additional sales and use tax","Authorizes the Webster Parish School Board to levy an additional sales and use tax",0,,2025-04-24,"Withdrawn from the files of the House.",https://legiscan.com/LA/bill/HB61/2025,https://www.legis.la.gov/legis/BillInfo.aspx?s=25rs&b=HB61&sbi=y
2007785,2180,HB62,1,Introduced,2025-03-14,"Authorizes parish governing authorities to create commercial property assessed capital expenditure and resilience programs (OR SEE FISC NOTE LF EX)","Authorizes parish governing authorities to create commercial property assessed capital expenditure and resilience programs (OR SEE FISC NOTE LF EX)",1168,"House Municipal",2025-04-14,"Read by title, under the rules, referred to the Committee on Municipal, Parochial and Cultural Affairs.",https://legiscan.com/LA/bill/HB62/2025,https://www.legis.la.gov/legis/BillInfo.aspx?s=25rs&b=HB62&sbi=y
2008275,2180,HB63,4,Passed,2025-06-13,"(Constitutional Amendment) Provides relative to the mandatory retirement of judges (EN SEE FISC NOTE GF EX)","(Constitutional Amendment) Provides relative to the mandatory retirement of judges (EN SEE FISC NOTE GF EX)",0,,2025-06-13,"Effective date: See Act.",https://legiscan.com/LA/bill/HB63/2025,https://www.legis.la.gov/legis/BillInfo.aspx?s=25rs&b=HB63&sbi=y
2007638,2180,HB64,4,Passed,2025-06-11,"Provides relative to legal representation of sovereign interests of the state (EN NO IMPACT See Note)","Provides relative to legal representation of sovereign interests of the state (EN NO IMPACT See Note)",0,,2025-06-11,"Effective date: 06/11/2025.",https://legiscan.com/LA/bill/HB64/2025,https://www.legis.la.gov/legis/BillInfo.aspx?s=25rs&b=HB64&sbi=y
2008228,2180,HB65,1,Introduced,2025-03-14,"Creates a mayor's court in Webster Parish, village of Dubberly","Creates a mayor's court in Webster Parish, village of Dubberly",0,,2025-04-16,"Withdrawn from the files of the House.",https://legiscan.com/LA/bill/HB65/2025,https://www.legis.la.gov/legis/BillInfo.aspx?s=25rs&b=HB65&sbi=y
2007931,2180,HB66,4,Passed,2025-05-28,"Provides relative to qualifications for participation in the Employee Insurance Fund for the Jefferson Davis Parish Sheriff's Office (EN NO IMPACT LF EX See Note)","Provides relative to qualifications for participation in the Employee Insurance Fund for the Jefferson Davis Parish Sheriff's Office (EN NO IMPACT LF EX See Note)",0,,2025-05-28,"Effective date: 08/01/2025.",https://legiscan.com/LA/bill/HB66/2025,https://www.legis.la.gov/legis/BillInfo.aspx?s=25rs&b=HB66&sbi=y
2008179,2180,HB67,4,Passed,2025-06-20,"Provides relative to sex offenses committed against minors","Provides relative to sex offenses committed against minors",0,,2025-06-20,"Effective date: 08/01/2025.",https://legiscan.com/LA/bill/HB67/2025,https://www.legis.la.gov/legis/BillInfo.aspx?s=25rs&b=HB67&sbi=y
2007834,2180,HB68,1,Introduced,2025-03-14,"Provides relative to sentencing for certain defendants (OR SEE FISC NOTE GF EX)","Provides relative to sentencing for certain defendants (OR SEE FISC NOTE GF EX)",1155,"House Administration of Criminal Justice",2025-04-14,"Read by title, under the rules, referred to the Committee on Administration of Criminal Justice.",https://legiscan.com/LA/bill/HB68/2025,https://www.legis.la.gov/legis/BillInfo.aspx?s=25rs&b=HB68&sbi=y
2008080,2180,HB69,4,Passed,2025-06-04,"Provides relative to the Delmont Neighborhood Crime Prevention District in East Baton Rouge Parish","Provides relative to the Delmont Neighborhood Crime Prevention District in East Baton Rouge Parish",0,,2025-06-04,"Effective date: 06/04/2025.",https://legiscan.com/LA/bill/HB69/2025,https://www.legis.la.gov/legis/BillInfo.aspx?s=25rs&b=HB69&sbi=y
